Invoice ID,Branch,City,Customer type,Gender,Product Line,Unit Price,Quantity Sold,Sales Before Tax,Tax 5%,Total Sales,Date,Time,Payment Method,Rating,Year,Month Name,Day Name
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,175.32,8.77,184.09,2019-01-01,11:40:00 AM,Ewallet,5.0,2019,January,Tuesday
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,155.82,7.79,163.61,2019-02-15,3:21:00 PM,Cash,7.9,2019,February,Friday
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,60.3,3.02,63.32,2019-02-28,5:38:00 PM,Cash,6.0,2019,February,Thursday
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,78.94,3.95,82.89,2019-03-02,4:16:00 PM,Credit card,5.0,2019,March,Saturday
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,29.74,1.49,31.23,2019-02-13,6:15:00 PM,Credit card,8.9,2019,February,Wednesday
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,21.32,1.07,22.39,2019-01-26,12:43:00 PM,Cash,5.9,2019,January,Saturday
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,281.34,14.07,295.41,2019-01-30,11:32:00 AM,Credit card,5.9,2019,January,Wednesday
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,73.26,3.66,76.92,2019-01-27,6:08:00 PM,Ewallet,9.7,2019,January,Sunday
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,22.38,1.12,23.5,2019-01-30,5:08:00 PM,Credit card,8.6,2019,January,Wednesday
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,655.92,32.8,688.72,2019-01-08,7:38:00 PM,Cash,4.0,2019,January,Tuesday
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,594.6,29.73,624.33,2019-01-19,1:11:00 PM,Cash,4.2,2019,January,Saturday
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,74.1,3.71,77.81,2019-01-25,11:05:00 AM,Cash,9.2,2019,January,Friday
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,196.96,9.85,206.81,2019-02-19,10:12:00 AM,Ewallet,9.2,2019,February,Tuesday
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,372.33,18.62,390.95,2019-01-14,3:42:00 PM,Ewallet,5.0,2019,January,Monday
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,527.9,26.4,554.3,2019-02-25,11:58:00 AM,Ewallet,10.0,2019,February,Monday
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,479.75,23.99,503.74,2019-01-23,2:21:00 PM,Ewallet,8.8,2019,January,Wednesday
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,328.59,16.43,345.02,2019-02-16,10:52:00 AM,Cash,4.2,2019,February,Saturday
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,168.96,8.45,177.41,2019-01-01,7:31:00 PM,Cash,6.3,2019,January,Tuesday
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,113.24,5.66,118.9,2019-03-07,6:35:00 PM,Cash,8.2,2019,March,Thursday
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,345.54,17.28,362.82,2019-02-15,1:51:00 PM,Cash,5.1,2019,February,Friday
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,428.67,21.43,450.1,2019-01-23,12:35:00 PM,Cash,5.0,2019,January,Wednesday
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,86.27,4.31,90.58,2019-02-20,1:24:00 PM,Ewallet,7.0,2019,February,Wednesday
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,25.52,1.28,26.8,2019-01-08,6:06:00 PM,Ewallet,7.8,2019,January,Tuesday
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,101.52,5.08,106.6,2019-03-17,11:55:00 AM,Credit card,4.3,2019,March,Sunday
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,357.49,17.87,375.36,2019-01-12,11:42:00 AM,Cash,7.0,2019,January,Saturday
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,238.77,11.94,250.71,2019-01-08,2:30:00 PM,Cash,6.6,2019,January,Tuesday
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,101.43,5.07,106.5,2019-01-26,3:11:00 PM,Ewallet,7.3,2019,January,Saturday
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,724.24,36.21,760.45,2019-03-15,2:48:00 PM,Credit card,6.5,2019,March,Friday
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,125.64,6.28,131.92,2019-01-17,12:36:00 PM,Ewallet,4.9,2019,January,Thursday
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,72.93,3.65,76.58,2019-01-08,7:09:00 PM,Credit card,4.3,2019,January,Tuesday
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,258.36,12.92,271.28,2019-01-06,1:35:00 PM,Ewallet,9.3,2019,January,Sunday
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,173.74,8.69,182.43,2019-02-16,10:33:00 AM,Credit card,7.1,2019,February,Saturday
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,56.5,2.83,59.33,2019-03-13,3:45:00 PM,Ewallet,9.6,2019,March,Wednesday
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,214.3,10.72,225.02,2019-01-28,11:51:00 AM,Cash,6.2,2019,January,Monday
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,534.36,26.72,561.08,2019-01-18,5:26:00 PM,Cash,9.9,2019,January,Friday
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,93.16,4.66,97.82,2019-03-19,11:52:00 AM,Credit card,5.9,2019,March,Tuesday
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,522.08,26.1,548.18,2019-03-15,2:04:00 PM,Ewallet,6.3,2019,March,Friday
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,52.35,2.62,54.97,2019-02-12,5:49:00 PM,Cash,4.0,2019,February,Tuesday
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,39.75,1.99,41.74,2019-02-25,8:19:00 PM,Cash,6.1,2019,February,Monday
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,720.16,36.01,756.17,2019-03-21,4:08:00 PM,Credit card,4.5,2019,March,Thursday
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,96.8,4.84,101.64,2019-01-19,10:17:00 AM,Ewallet,8.6,2019,January,Saturday
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,332.1,16.61,348.71,2019-01-08,2:25:00 PM,Ewallet,6.0,2019,January,Tuesday
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,81.44,4.07,85.51,2019-03-30,12:51:00 PM,Credit card,9.5,2019,March,Saturday
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,319.9,16.0,335.9,2019-02-20,3:18:00 PM,Credit card,9.9,2019,February,Wednesday
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,206.52,10.33,216.85,2019-03-30,12:45:00 PM,Ewallet,7.5,2019,March,Saturday
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,166.68,8.33,175.01,2019-03-19,1:37:00 PM,Cash,7.6,2019,March,Tuesday
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,319.06,15.95,335.01,2019-01-13,10:03:00 AM,Cash,5.0,2019,January,Sunday
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,87.9,4.4,92.3,2019-02-05,7:42:00 PM,Ewallet,6.7,2019,February,Tuesday
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,734.7,36.74,771.44,2019-03-23,1:14:00 PM,Ewallet,9.5,2019,March,Saturday
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,97.52,4.88,102.4,2019-03-13,12:47:00 PM,Ewallet,6.8,2019,March,Wednesday
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,769.2,38.46,807.66,2019-03-17,7:53:00 PM,Ewallet,5.6,2019,March,Sunday
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,418.3,20.92,439.22,2019-02-21,10:26:00 AM,Cash,7.2,2019,February,Thursday
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,463.28,23.16,486.44,2019-02-07,3:06:00 PM,Cash,8.1,2019,February,Thursday
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,462.45,23.12,485.57,2019-03-02,4:35:00 PM,Credit card,8.6,2019,March,Saturday
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,141.9,7.1,149.0,2019-03-06,8:57:00 PM,Cash,9.4,2019,March,Wednesday
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,302.7,15.14,317.84,2019-02-06,3:16:00 PM,Credit card,8.9,2019,February,Wednesday
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,793.28,39.66,832.94,2019-01-28,5:47:00 PM,Credit card,4.2,2019,January,Monday
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,425.18,21.26,446.44,2019-01-18,4:23:00 PM,Ewallet,5.0,2019,January,Friday
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,283.62,14.18,297.8,2019-02-05,10:17:00 AM,Cash,8.8,2019,February,Tuesday
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,599.2,29.96,629.16,2019-03-02,1:50:00 PM,Cash,5.3,2019,March,Saturday
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,315.36,15.77,331.13,2019-02-09,7:17:00 PM,Ewallet,4.6,2019,February,Saturday
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,403.56,20.18,423.74,2019-01-14,2:00:00 PM,Credit card,7.5,2019,January,Monday
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,183.88,9.19,193.07,2019-02-09,12:02:00 PM,Ewallet,5.1,2019,February,Saturday
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,138.65,6.93,145.58,2019-03-26,8:21:00 PM,Credit card,4.2,2019,March,Tuesday
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,80.71,4.04,84.75,2019-01-28,5:35:00 PM,Cash,8.1,2019,January,Monday
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,116.64,5.83,122.47,2019-02-14,12:42:00 PM,Ewallet,6.0,2019,February,Thursday
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,313.52,15.68,329.2,2019-03-24,5:56:00 PM,Cash,7.9,2019,March,Sunday
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,846.1,42.31,888.41,2019-02-09,6:58:00 PM,Credit card,8.8,2019,February,Saturday
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,414.4,20.72,435.12,2019-03-24,2:08:00 PM,Credit card,6.6,2019,March,Sunday
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,159.08,7.95,167.03,2019-03-27,4:30:00 PM,Ewallet,6.2,2019,March,Wednesday
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,490.1,24.51,514.61,2019-01-27,10:44:00 AM,Credit card,4.2,2019,January,Sunday
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,87.45,4.37,91.82,2019-03-27,8:29:00 PM,Credit card,7.3,2019,March,Wednesday
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,224.52,11.23,235.75,2019-01-19,11:43:00 AM,Ewallet,8.6,2019,January,Saturday
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,744.96,37.25,782.21,2019-02-07,10:09:00 AM,Cash,6.8,2019,February,Thursday
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,410.72,20.54,431.26,2019-01-31,10:00:00 AM,Ewallet,7.6,2019,January,Thursday
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,298.8,14.94,313.74,2019-02-25,6:45:00 PM,Cash,5.8,2019,February,Monday
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,212.94,10.65,223.59,2019-02-02,12:40:00 PM,Cash,4.1,2019,February,Saturday
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,42.85,2.14,44.99,2019-03-14,3:36:00 PM,Credit card,9.3,2019,March,Thursday
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,378.68,18.93,397.61,2019-03-11,12:04:00 PM,Cash,6.8,2019,March,Monday
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,206.91,10.35,217.26,2019-02-22,11:26:00 AM,Ewallet,8.7,2019,February,Friday
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,78.78,3.94,82.72,2019-03-02,12:36:00 PM,Ewallet,6.3,2019,March,Saturday
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,322.11,16.11,338.22,2019-03-10,3:06:00 PM,Credit card,5.1,2019,March,Sunday
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,98.22,4.91,103.13,2019-02-08,10:58:00 AM,Cash,7.0,2019,February,Friday
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,25.46,1.27,26.73,2019-02-22,12:10:00 PM,Credit card,5.2,2019,February,Friday
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,581.98,29.1,611.08,2019-01-10,10:31:00 AM,Credit card,6.6,2019,January,Thursday
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,211.32,10.57,221.89,2019-03-14,1:49:00 PM,Ewallet,6.5,2019,March,Thursday
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,55.12,2.76,57.88,2019-01-10,11:10:00 AM,Ewallet,9.0,2019,January,Thursday
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,88.31,4.42,92.73,2019-02-15,5:38:00 PM,Credit card,5.2,2019,February,Friday
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,356.58,17.83,374.41,2019-01-13,5:54:00 PM,Credit card,6.8,2019,January,Sunday
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,794.25,39.71,833.96,2019-02-15,8:51:00 PM,Credit card,7.6,2019,February,Friday
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,50.62,2.53,53.15,2019-03-02,7:26:00 PM,Ewallet,7.2,2019,March,Saturday
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,599.52,29.98,629.5,2019-03-24,1:33:00 PM,Ewallet,7.1,2019,March,Sunday
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,166.7,8.34,175.04,2019-02-02,2:05:00 PM,Credit card,9.5,2019,February,Saturday
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,744.4,37.22,781.62,2019-02-27,11:40:00 AM,Ewallet,5.1,2019,February,Wednesday
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,448.56,22.43,470.99,2019-01-20,12:27:00 PM,Ewallet,7.6,2019,January,Sunday
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,378.9,18.95,397.85,2019-01-03,8:24:00 PM,Ewallet,9.8,2019,January,Thursday
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,257.16,12.86,270.02,2019-01-24,8:59:00 PM,Ewallet,5.1,2019,January,Thursday
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,552.23,27.61,579.84,2019-01-05,7:48:00 PM,Ewallet,7.5,2019,January,Saturday
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,447.4,22.37,469.77,2019-03-30,10:18:00 AM,Cash,7.4,2019,March,Saturday
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,276.27,13.81,290.08,2019-02-17,4:27:00 PM,Cash,4.2,2019,February,Sunday
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,343.74,17.19,360.93,2019-03-21,5:04:00 PM,Ewallet,5.9,2019,March,Thursday
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,266.08,13.3,279.38,2019-03-02,6:14:00 PM,Ewallet,6.9,2019,March,Saturday
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,898.38,44.92,943.3,2019-03-27,10:43:00 AM,Cash,6.6,2019,March,Wednesday
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,456.8,22.84,479.64,2019-01-19,7:30:00 PM,Ewallet,5.7,2019,January,Saturday
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,253.95,12.7,266.65,2019-02-19,2:53:00 PM,Credit card,5.3,2019,February,Tuesday
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,70.56,3.53,74.09,2019-03-28,8:14:00 PM,Cash,4.2,2019,March,Thursday
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,657.16,32.86,690.02,2019-01-05,11:51:00 AM,Credit card,7.3,2019,January,Saturday
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,168.5,8.43,176.93,2019-03-26,2:13:00 PM,Credit card,5.3,2019,March,Tuesday
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,53.78,2.69,56.47,2019-02-03,8:13:00 PM,Ewallet,4.7,2019,February,Sunday
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,179.05,8.95,188.0,2019-02-06,6:44:00 PM,Ewallet,7.9,2019,February,Wednesday
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,211.44,10.57,222.01,2019-02-24,2:26:00 PM,Ewallet,8.9,2019,February,Sunday
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,119.73,5.99,125.72,2019-02-21,12:40:00 PM,Ewallet,9.3,2019,February,Thursday
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,65.7,3.29,68.99,2019-01-09,6:43:00 PM,Ewallet,4.7,2019,January,Wednesday
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,251.4,12.57,263.97,2019-02-25,1:22:00 PM,Ewallet,8.7,2019,February,Monday
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,84.16,4.21,88.37,2019-01-13,1:58:00 PM,Cash,7.6,2019,January,Sunday
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,395.46,19.77,415.23,2019-02-09,11:45:00 AM,Cash,5.7,2019,February,Saturday
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,297.99,14.9,312.89,2019-01-06,11:51:00 AM,Cash,6.8,2019,January,Sunday
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,454.41,22.72,477.13,2019-01-10,5:16:00 PM,Cash,5.4,2019,January,Thursday
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,276.12,13.81,289.93,2019-02-07,3:55:00 PM,Cash,7.1,2019,February,Thursday
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,158.0,7.9,165.9,2019-01-09,12:07:00 PM,Cash,7.8,2019,January,Wednesday
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,887.94,44.4,932.34,2019-02-19,3:07:00 PM,Cash,8.4,2019,February,Tuesday
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,91.98,4.6,96.58,2019-03-18,3:29:00 PM,Cash,9.8,2019,March,Monday
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,41.78,2.09,43.87,2019-02-05,6:45:00 PM,Cash,9.8,2019,February,Tuesday
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,15.5,0.78,16.28,2019-03-19,3:23:00 PM,Credit card,7.4,2019,March,Tuesday
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,290.46,14.52,304.98,2019-03-30,8:37:00 PM,Cash,6.7,2019,March,Saturday
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,66.66,3.33,69.99,2019-01-26,2:41:00 PM,Credit card,6.4,2019,January,Saturday
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,76.54,3.83,80.37,2019-03-02,6:18:00 PM,Credit card,5.8,2019,March,Saturday
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,299.7,14.99,314.69,2019-03-04,3:27:00 PM,Ewallet,7.2,2019,March,Monday
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,243.03,12.15,255.18,2019-01-13,12:55:00 PM,Credit card,9.3,2019,January,Sunday
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,47.4,2.37,49.77,2019-03-25,6:02:00 PM,Cash,9.5,2019,March,Monday
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,172.45,8.62,181.07,2019-03-11,7:44:00 PM,Credit card,9.0,2019,March,Monday
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,846.3,42.32,888.62,2019-01-01,11:36:00 AM,Credit card,9.0,2019,January,Tuesday
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,258.37,12.92,271.29,2019-02-10,1:51:00 PM,Ewallet,6.7,2019,February,Sunday
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,609.56,30.48,640.04,2019-01-26,3:17:00 PM,Cash,5.5,2019,January,Saturday
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,240.24,12.01,252.25,2019-02-11,3:29:00 PM,Cash,5.4,2019,February,Monday
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,172.26,8.61,180.87,2019-02-07,5:59:00 PM,Cash,8.2,2019,February,Thursday
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,99.84,4.99,104.83,2019-03-06,11:55:00 AM,Credit card,7.0,2019,March,Wednesday
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,298.64,14.93,313.57,2019-03-04,10:39:00 AM,Cash,8.5,2019,March,Monday
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,159.6,7.98,167.58,2019-02-26,3:10:00 PM,Ewallet,4.9,2019,February,Tuesday
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,25.45,1.27,26.72,2019-03-10,6:10:00 PM,Credit card,5.1,2019,March,Sunday
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,67.77,3.39,71.16,2019-02-04,8:43:00 PM,Credit card,6.5,2019,February,Monday
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,238.36,11.92,250.28,2019-01-19,12:46:00 PM,Cash,9.8,2019,January,Saturday
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,232.6,11.63,244.23,2019-01-23,5:44:00 PM,Cash,8.4,2019,January,Wednesday
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,877.32,43.87,921.19,2019-03-14,2:19:00 PM,Ewallet,7.4,2019,March,Thursday
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,699.72,34.99,734.71,2019-01-23,10:33:00 AM,Cash,6.1,2019,January,Wednesday
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,674.59,33.73,708.32,2019-01-09,11:40:00 AM,Cash,6.0,2019,January,Wednesday
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,318.55,15.93,334.48,2019-02-07,7:30:00 PM,Ewallet,8.5,2019,February,Thursday
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,29.52,1.48,31.0,2019-02-18,2:42:00 PM,Ewallet,4.3,2019,February,Monday
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,496.0,24.8,520.8,2019-01-03,7:08:00 PM,Credit card,6.2,2019,January,Thursday
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,823.4,41.17,864.57,2019-03-29,7:12:00 PM,Ewallet,4.3,2019,March,Friday
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,602.96,30.15,633.11,2019-01-28,3:46:00 PM,Credit card,8.4,2019,January,Monday
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,282.8,14.14,296.94,2019-03-22,7:06:00 PM,Credit card,4.5,2019,March,Friday
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,766.0,38.3,804.3,2019-01-24,6:10:00 PM,Ewallet,6.0,2019,January,Thursday
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,116.06,5.8,121.86,2019-03-10,8:46:00 PM,Ewallet,8.8,2019,March,Sunday
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,174.9,8.75,183.65,2019-02-22,6:35:00 PM,Ewallet,6.6,2019,February,Friday
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,60.95,3.05,64.0,2019-02-18,11:40:00 AM,Ewallet,5.9,2019,February,Monday
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,40.35,2.02,42.37,2019-01-29,1:46:00 PM,Ewallet,6.2,2019,January,Tuesday
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,973.8,48.69,1022.49,2019-03-02,5:16:00 PM,Ewallet,4.4,2019,March,Saturday
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,31.84,1.59,33.43,2019-02-09,1:22:00 PM,Cash,7.7,2019,February,Saturday
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,65.82,3.29,69.11,2019-02-22,3:33:00 PM,Cash,4.1,2019,February,Friday
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,618.38,30.92,649.3,2019-02-18,1:28:00 PM,Cash,6.6,2019,February,Monday
